transaction_id,transaction_key,foracid,transaction_amount,amount_left,p_tran_type,digital_flag,transaction_channel_type,timestamp
LA84153946,LA84153946TRNX20007L,FA9337535048469678,106176.875,3466987.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA90265714,LA90265714TRNX20007L,FA2430666516527138,70455.0,4696994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA34919387,LA34919387TRNX20007L,FA7607230246226324,72420.0,4827994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA11417772,LA11417772TRNX20007L,FA7781683985711283,49000.0,1224984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA52411398,LA52411398TRNX20007L,FA1548242166255849,80300.0,3211990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA62794924,LA62794924TRNX20007L,FA9381418891576700,61830.0,2747991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA97365707,LA97365707TRNX20007L,FA3672594799350847,75200.0,1879984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42761768,LA42761768TRNX20007L,FA4669640695802230,50215.0,1825989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA21838195,LA21838195TRNX20007L,FA7277775351850160,0.0,4000000.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA87266654,LA87266654TRNX20007L,FA9541111728549037,45500.0,1399987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA99654987,LA99654987TRNX20007L,FA1259802934116454,105000.0,2999986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA65756133,LA65756133TRNX20007L,FA7793254043165848,611.3477545000001,20147.73,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA95877255,LA95877255TRNX20007L,FA4438039152153473,22.68136,572.16,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA90579785,LA90579785TRNX20007L,FA7709431384684359,372262.5,13499988.97,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA69534272,LA69534272TRNX20007L,FA9805740024677307,0.0,3204000.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA64920985,LA64920985TRNX20007L,FA6551136995315027,98790.0,3292988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA30397136,LA30397136TRNX20007L,FA6087889976649103,17407.5,632989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA20937425,LA20937425TRNX20007L,FA6485100448831272,570600.0,23999990.49,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA34881254,LA34881254TRNX20007L,FA1034643479585415,12975.0,864994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA11114195,LA11114195TRNX20007L,FA9402004435293223,50000.0,1999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA83247511,LA83247511TRNX20007L,FA9300120019095454,52500.0,3499994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA60075381,LA60075381TRNX20007L,FA4080397867956675,275000.0,9999989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA60274858,LA60274858TRNX20007L,FA4661115541485278,45825.0,1499987.78,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA33610323,LA33610323TRNX20007L,FA9609292005616723,107042.5,3643988.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA43334909,LA43334909TRNX20007L,FA3874618608419414,61177.5,2718991.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA39424553,LA39424553TRNX20007L,FA1745285961570311,77920.0,1947984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA45677910,LA45677910TRNX20007L,FA8971509928431890,66000.0,2399989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA88969204,LA88969204TRNX20007L,FA7083818026379286,25500.0,1274992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA70404883,LA70404883TRNX20007L,FA4231248420073625,834.0217210000001,27288.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42398523,LA42398523TRNX20007L,FA6719075029089087,187500.0,7499990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA59336407,LA59336407TRNX20007L,FA7825664635978303,3774093.75,101249985.09,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42863758,LA42863758TRNX20007L,FA8454609727129984,100878.75,3293987.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA63630953,LA63630953TRNX20007L,FA2597559644698635,106655.0,3319987.15,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA33435966,LA33435966TRNX20007L,FA9689394639408101,113785.0,3250986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA73640471,LA73640471TRNX20007L,FA2234464183980837,9375.0,499992.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA66732300,LA66732300TRNX20007L,FA9159155110477098,4164750.0,134999987.66,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA22749956,LA22749956TRNX20007L,FA4995434267734802,49000.0,1224984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA87879069,LA87879069TRNX20007L,FA7987019047430955,84105.0,3203989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA77993837,LA77993837TRNX20007L,FA8055634056343983,87963.75,3350989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA71080948,LA71080948TRNX20007L,FA2166466851178754,137500.0,4999989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA22189829,LA22189829TRNX20007L,FA8562897774721802,81150.0,3245990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA47043604,LA47043604TRNX20007L,FA7576618638566667,17.125,486.3,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA85653622,LA85653622TRNX20007L,FA1166338295445895,147875.0,4999988.17,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42284352,LA42284352TRNX20007L,FA7798027353755735,36900.0,999985.24,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA31668422,LA31668422TRNX20007L,FA1388500981035502,81738.125,2668987.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA33910179,LA33910179TRNX20007L,FA1873550389280048,155.48644625,4047.04,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA64804257,LA64804257TRNX20007L,FA3239777656967549,540000.0,17999988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16617744,LA16617744TRNX20007L,FA3495663399005587,93853.125,3194988.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA68953757,LA68953757TRNX20007L,FA4041890331591834,92619.375,3152988.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA80496788,LA80496788TRNX20007L,FA7908877567476985,168750.0,4499985.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA37081612,LA37081612TRNX20007L,FA1596031556154458,227500.0,6499986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA53471666,LA53471666TRNX20007L,FA5622351378137750,56080.0,2803992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA67633363,LA67633363TRNX20007L,FA9952701852059632,44735.625,2650993.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA55649473,LA55649473TRNX20007L,FA3462316924603464,25500.0,1199991.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA54074826,LA54074826TRNX20007L,FA1903735980800526,84500.0,2599987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA82363253,LA82363253TRNX20007L,FA3590402631019211,92200.0,3999990.78,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA76256734,LA76256734TRNX20007L,FA9840931969032974,101160.0,3371988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA45959535,LA45959535TRNX20007L,FA2989354883250088,16500.0,1099994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA61112169,LA61112169TRNX20007L,FA5435662458856460,46000.0,1599988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA38756037,LA38756037TRNX20007L,FA4479235953769477,588.5852699999999,17234.27,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA46867520,LA46867520TRNX20007L,FA3121696667697014,850.0,33990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA86032807,LA86032807TRNX20007L,FA3866511379201003,30000.0,1999994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA96526579,LA96526579TRNX20007L,FA3019082338377643,126857.5,7248993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA71890091,LA71890091TRNX20007L,FA3029180144526045,140000.0,3999986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA86857245,LA86857245TRNX20007L,FA1462196631365827,42000.0,1399988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16432552,LA16432552TRNX20007L,FA9572556222419111,84125.0,3364990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA29131857,LA29131857TRNX20007L,FA4598633726416007,51800.0,2589992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA19078253,LA19078253TRNX20007L,FA1596033013616945,100280.0,3487988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA47238365,LA47238365TRNX20007L,FA4915494703201508,18975.0,689989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA74494084,LA74494084TRNX20007L,FA3170160933584985,37275.0,1490990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA95729925,LA95729925TRNX20007L,FA7930622761857842,60000.0,1499984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA15187837,LA15187837TRNX20007L,FA6502785073585327,78000.0,2399987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA77905375,LA77905375TRNX20007L,FA6831110609086115,759375.0,26999988.75,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA74568329,LA74568329TRNX20007L,FA3893923591792341,59375.0,2499990.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA18371197,LA18371197TRNX20007L,FA9855001772921848,287500.0,9999988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA67307361,LA67307361TRNX20007L,FA3602173309865152,8130.0,541994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA37360905,LA37360905TRNX20007L,FA5468604775807949,,,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA72991278,LA72991278TRNX20007L,FA8994109287667449,36720.0,1835992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA79209184,LA79209184TRNX20007L,FA6191238646686619,44250.0,1769990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA38017304,LA38017304TRNX20007L,FA7953546575117994,38000.0,1899992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA70576578,LA70576578TRNX20007L,FA1923640138065951,2581.717215,62155.99,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA29890451,LA29890451TRNX20007L,FA5655745076929211,93853.125,3194988.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA19137700,LA19137700TRNX20007L,FA8182840422212336,77148.75,2938989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA85628561,LA85628561TRNX20007L,FA9174573934487793,140000.0,3499984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA72837639,LA72837639TRNX20007L,FA1164886962263231,32500.0,999987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA89406598,LA89406598TRNX20007L,FA5980614598579807,28750.0,999988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16653818,LA16653818TRNX20007L,FA5099007295343773,5.071781000000001,153.65,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA62635448,LA62635448TRNX20007L,FA1641855733348689,0.0,3195000.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA83350877,LA83350877TRNX20007L,FA2721874892847905,110950.0,3169986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA97367482,LA97367482TRNX20007L,FA7482627228154530,38805.0,2586994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA49900116,LA49900116TRNX20007L,FA6800771704129037,6710.0,243989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA45724548,LA45724548TRNX20007L,FA8248086348834069,30000.0,1499992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA60042110,LA60042110TRNX20007L,FA6542199778533133,8312.5,474993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA49187886,LA49187886TRNX20007L,FA9402925938718910,1010437.5,42499990.49,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA74660456,LA74660456TRNX20007L,FA9030238907376096,488300.0,18999989.72,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA10089788,LA10089788TRNX20007L,FA9986546013280535,747.67693,22609.38,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA96425777,LA96425777TRNX20007L,FA4244429736121377,101430.0,3380988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA36023732,LA36023732TRNX20007L,FA7230159574474260,200.375994,5972.45,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA13819601,LA13819601TRNX20007L,FA9210208516308427,15340.0,399984.66,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA18833783,LA18833783TRNX20007L,FA3991715850072075,75000.0,2499988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA66562703,LA66562703TRNX20007L,FA3636423922757817,15452.5,882993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA88211030,LA88211030TRNX20007L,FA8641379713524234,48880.0,1599987.78,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA41889699,LA41889699TRNX20007L,FA3595366191599481,37875.0,1514990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA56702367,LA56702367TRNX20007L,FA2829965203798976,175000.0,6999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA18518924,LA18518924TRNX20007L,FA9150037453555506,252750.0,7499986.52,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA75173796,LA75173796TRNX20007L,FA2965428339677303,6300.0,314992.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA27352753,LA27352753TRNX20007L,FA8202243712048841,67907.5,2361988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA35119050,LA35119050TRNX20007L,FA1057580425061306,4500.0,299994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA99235677,LA99235677TRNX20007L,FA1566340560732487,312500.0,9999987.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA67067901,LA67067901TRNX20007L,FA6382555554477483,87888.75,3056988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA20864519,LA20864519TRNX20007L,FA2606007611831123,95850.0,3194988.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA11646187,LA11646187TRNX20007L,FA5559007991907297,84550.0,3381990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA89761099,LA89761099TRNX20007L,FA9518146891829598,17500.0,499986.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA57919112,LA57919112TRNX20007L,FA6220515823907089,58500.0,1799987.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA93820182,LA93820182TRNX20007L,FA2573262186490811,62450.0,1999987.51,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA65802976,LA65802976TRNX20007L,FA7993758202824535,17968.75,624988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA37386529,LA37386529TRNX20007L,FA7852588009899008,71875.0,2499988.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA80177010,LA80177010TRNX20007L,FA1823843920934137,187500.0,4999985.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA26955099,LA26955099TRNX20007L,FA9266446754952793,77621.25,2956989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA73516959,LA73516959TRNX20007L,FA2422384618691307,84975.0,3398990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA87290608,LA87290608TRNX20007L,FA9126888952728290,72476.25,2760989.5,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA32343346,LA32343346TRNX20007L,FA9349462027154403,137500.0,4999989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA96235630,LA96235630TRNX20007L,FA8566032074241792,75200.0,1879984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA48012848,LA48012848TRNX20007L,FA2226572438027083,68062.5,2474989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA33821552,LA33821552TRNX20007L,FA3348140645743059,41405.0,1399988.17,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16880622,LA16880622TRNX20007L,FA1505390635558689,422.169839,13806.76,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA48824774,LA48824774TRNX20007L,FA6970636619404022,73937.5,2499988.17,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA97865869,LA97865869TRNX20007L,FA4120265337854980,31200.0,999987.52,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA66839240,LA66839240TRNX20007L,FA3523056484463480,37500.0,2499994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA98122059,LA98122059TRNX20007L,FA9536016036432373,50000.0,1999990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA83038524,LA83038524TRNX20007L,FA5370818795460215,53226.801875,1723932.65,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA16144143,LA16144143TRNX20007L,FA1111447487293566,96889.0,3015987.15,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42211705,LA42211705TRNX20007L,FA1832223340424753,7500.0,499994.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA72162425,LA72162425TRNX20007L,FA2475696729875128,63.06925500000001,1759.88,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA83248794,LA83248794TRNX20007L,FA8915635359749859,19250.0,1099993.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA89689986,LA89689986TRNX20007L,FA7208714860628051,95370.0,3399988.78,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA49415375,LA49415375TRNX20007L,FA4890824987013799,92619.375,3152988.25,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA99961375,LA99961375TRNX20007L,FA2598397135673212,47725.0,1908990.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA42130714,LA42130714TRNX20007L,FA5749335808854623,348800.0,8719984.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
LA72113700,LA72113700TRNX20007L,FA6331567306164268,44000.0,1599989.0,C,Y,BY_DIGITAL,2024-05-15T22:54:33
CD14736221,CD14736221TRNX20077C,FA1715139491403435,13800.0,,D,Y,BY_CARD,2024-05-16T00:08:37
DI59272755,DI59272755TRNX02047D,FA4395256571255170,222800.0,296830.0,C,Y,BY_DIGITAL,2024-05-16T01:19:27
BR41316637,BR41316637TRNX02027B,FA9756612874158326,84308.0,66328.0,D,N,BY_BRANCH,2024-05-16T01:51:10
CD20022175,CD20022175TRNX20077C,FA9756612874158326,3700.0,,D,Y,BY_CARD,2024-05-16T05:29:15
DI21414914,DI21414914TRNX02047D,FA8838717397788513,156.0,657.0,D,Y,BY_DIGITAL,2024-05-16T05:56:35
BR26431446,BR26431446TRNX02027B,FA3134229911104353,12531.0,9165.0,D,N,BY_BRANCH,2024-05-16T06:32:06
DI66331560,DI66331560TRNX02047D,FA1741102154914697,5636.0,6831.0,D,Y,BY_DIGITAL,2024-05-16T09:35:46
CD27334193,CD27334193TRNX20077C,FA1741102154914697,28800.0,,D,Y,BY_CARD,2024-05-16T10:02:33
BR91665312,BR91665312TRNX02027B,FA6607438577118830,500.0,10828.0,C,N,BY_BRANCH,2024-05-16T10:50:22
CD27916437,CD27916437TRNX20077C,FA6607438577118830,9000.0,,C,Y,BY_CARD,2024-05-16T11:14:33
CD46430085,CD46430085TRNX20077C,FA6607438577118830,12400.0,,D,Y,BY_CARD,2024-05-16T12:33:32
DI69554468,DI69554468TRNX02047D,FA3455438214240804,18762.0,57391.0,D,Y,BY_DIGITAL,2024-05-16T13:29:31
DI93931004,DI93931004TRNX02047D,FA8980394910053791,3800.0,7186.0,C,Y,BY_DIGITAL,2024-05-16T14:49:28
DI76440310,DI76440310TRNX02047D,FA9924795561903132,5600.0,10645.0,C,Y,BY_DIGITAL,2024-05-16T15:04:09
DI94797071,DI94797071TRNX02047D,FA1089453682731078,9300.0,80254.0,C,Y,BY_DIGITAL,2024-05-16T15:15:08
DI91917412,DI91917412TRNX02047D,FA8967249395127947,269700.0,326958.0,C,Y,BY_DIGITAL,2024-05-16T15:49:00
BR47582081,BR47582081TRNX02027B,FA8427121053242687,49086.0,71482.0,D,N,BY_BRANCH,2024-05-16T17:29:37
CD73932848,CD73932848TRNX20077C,FA8427121053242687,1400.0,,C,Y,BY_CARD,2024-05-16T18:04:13
DI92884069,DI92884069TRNX02047D,FA8014704112328931,1939.0,16964.0,D,Y,BY_DIGITAL,2024-05-16T18:55:21
DI37105213,DI37105213TRNX02047D,FA8014704112328931,10272.0,6692.0,D,Y,BY_DIGITAL,2024-05-16T23:43:16
BR11069022,BR11069022TRNX02027B,FA3792808706686762,433.0,1059.0,D,N,BY_BRANCH,2024-05-17T06:53:58
DI56567013,DI56567013TRNX02047D,FA8543411569199215,359002.0,145116.0,D,Y,BY_DIGITAL,2024-05-17T09:10:44
CD20095674,CD20095674TRNX20077C,FA8543411569199215,45000.0,,D,Y,BY_CARD,2024-05-17T09:24:59
CD59679702,CD59679702TRNX20077C,FA8543411569199215,47200.0,,C,Y,BY_CARD,2024-05-17T10:00:13
CD85781594,CD85781594TRNX20077C,FA8543411569199215,36100.0,,C,Y,BY_CARD,2024-05-17T12:48:55
CD59408358,CD59408358TRNX20077C,FA8543411569199215,16500.0,,C,Y,BY_CARD,2024-05-17T13:18:22
CD27449527,CD27449527TRNX20077C,FA8543411569199215,41200.0,,D,Y,BY_CARD,2024-05-18T01:57:28
BR28454495,BR28454495TRNX02027B,FA5096409721152848,13820.0,3988.0,D,N,BY_BRANCH,2024-05-18T02:42:21
DI19940932,DI19940932TRNX02047D,FA8059497888957765,5534.0,10305.0,D,Y,BY_DIGITAL,2024-05-18T07:24:19
CD33208473,CD33208473TRNX20077C,FA8059497888957765,22200.0,,C,Y,BY_CARD,2024-05-18T08:05:31
BR67877581,BR67877581TRNX02027B,FA4970887718477579,132410.0,1795.0,D,N,BY_BRANCH,2024-05-18T08:37:14
BR71568510,BR71568510TRNX02027B,FA3403894863339345,3800.0,6867.0,C,N,BY_BRANCH,2024-05-18T10:23:08
DI53804506,DI53804506TRNX02047D,FA7392385378829675,470500.0,471743.0,C,Y,BY_DIGITAL,2024-05-18T12:41:44
DI79139256,DI79139256TRNX02047D,FA4920989805047401,30000.0,31622.0,C,Y,BY_DIGITAL,2024-05-18T17:42:39
BR26242768,BR26242768TRNX02027B,FA3091474901117992,2071.0,21113.0,D,N,BY_BRANCH,2024-05-18T17:50:03
DI94408404,DI94408404TRNX02047D,FA3146453489497792,3339.0,8506.0,D,Y,BY_DIGITAL,2024-05-18T18:41:35
DI93688619,DI93688619TRNX02047D,FA8967249395127947,9800.0,336758.0,C,Y,BY_DIGITAL,2024-05-18T21:11:33
DI26734898,DI26734898TRNX02047D,FA8767626463821873,314300.0,367251.0,C,Y,BY_DIGITAL,2024-05-19T03:06:37
DI24646322,DI24646322TRNX02047D,FA8427121053242687,21543.0,49939.0,D,Y,BY_DIGITAL,2024-05-19T03:24:18
CD23606689,CD23606689TRNX20077C,FA8427121053242687,3300.0,,C,Y,BY_CARD,2024-05-19T03:29:36
DI24052072,DI24052072TRNX02047D,FA1820818794861055,24313.0,26152.0,D,Y,BY_DIGITAL,2024-05-19T08:32:59
CD57172917,CD57172917TRNX20077C,FA1820818794861055,25700.0,,D,Y,BY_CARD,2024-05-19T09:11:38
DI34177686,DI34177686TRNX02047D,FA4088775107246815,439390.0,234480.0,D,Y,BY_DIGITAL,2024-05-19T19:06:31
CD61267854,CD61267854TRNX20077C,FA4088775107246815,1900.0,,D,Y,BY_CARD,2024-05-19T19:25:19
DI73186853,DI73186853TRNX02047D,FA8014704112328931,325.0,6367.0,D,Y,BY_DIGITAL,2024-05-19T19:57:50
DI22982422,DI22982422TRNX02047D,FA1136694784543804,49000.0,51133.0,C,Y,BY_DIGITAL,2024-05-20T09:15:00
CD60143353,CD60143353TRNX20077C,FA1136694784543804,35800.0,,C,Y,BY_CARD,2024-05-20T09:30:51
CD88317332,CD88317332TRNX20077C,FA1136694784543804,14300.0,,C,Y,BY_CARD,2024-05-20T09:51:48
CD10414162,CD10414162TRNX20077C,FA1136694784543804,14000.0,,C,Y,BY_CARD,2024-05-20T11:46:15
DI81135582,DI81135582TRNX02047D,FA5099794982717373,298.0,442.0,D,Y,BY_DIGITAL,2024-05-20T13:20:47
CD13758233,CD13758233TRNX20077C,FA5099794982717373,15700.0,,D,Y,BY_CARD,2024-05-20T17:05:38
BR68652886,BR68652886TRNX02027B,FA1221543550056188,10315.0,37147.0,D,N,BY_BRANCH,2024-05-20T21:26:10
CD71146468,CD71146468TRNX20077C,FA1221543550056188,29600.0,,C,Y,BY_CARD,2024-05-21T05:04:20
BR19453235,BR19453235TRNX02027B,FA9682014648771864,44750.0,15100.0,D,N,BY_BRANCH,2024-05-21T06:39:31
CD18153183,CD18153183TRNX20077C,FA9682014648771864,46200.0,,C,Y,BY_CARD,2024-05-21T06:54:07
CD33644631,CD33644631TRNX20077C,FA9682014648771864,19500.0,,C,Y,BY_CARD,2024-05-21T07:15:05
DI40585121,DI40585121TRNX02047D,FA8760679981060839,4481.0,8519.0,D,Y,BY_DIGITAL,2024-05-21T07:32:04
CD15177988,CD15177988TRNX20077C,FA8760679981060839,24200.0,,C,Y,BY_CARD,2024-05-21T08:16:23
CD60193073,CD60193073TRNX20077C,FA8760679981060839,29400.0,,D,Y,BY_CARD,2024-05-21T08:34:08
CD11681114,CD11681114TRNX20077C,FA8760679981060839,1800.0,,C,Y,BY_CARD,2024-05-21T12:26:40
BR77888639,BR77888639TRNX02027B,FA4771139366018837,1695.0,2088.0,D,N,BY_BRANCH,2024-05-21T13:32:55
DI29506097,DI29506097TRNX02047D,FA7367013266534025,76.0,230.0,D,Y,BY_DIGITAL,2024-05-21T13:54:38
BR12649706,BR12649706TRNX02027B,FA6346476264229508,8700.0,42853.0,C,N,BY_BRANCH,2024-05-21T14:09:25
DI54924536,DI54924536TRNX02047D,FA5776027580999807,9500.0,46084.0,C,Y,BY_DIGITAL,2024-05-22T01:52:49
BR75240351,BR75240351TRNX02027B,FA7698291318079542,47000.0,325620.0,C,N,BY_BRANCH,2024-05-22T02:10:42
BR21191691,BR21191691TRNX02027B,FA9931449601831920,8285.0,15129.0,D,N,BY_BRANCH,2024-05-22T05:57:47
BR64731408,BR64731408TRNX02027B,FA4970887718477579,37000.0,38795.0,C,N,BY_BRANCH,2024-05-22T07:32:18
BR23444638,BR23444638TRNX02027B,FA9925334285208771,6700.0,120838.0,C,N,BY_BRANCH,2024-05-22T07:46:33
DI12979042,DI12979042TRNX02047D,FA8980394910053791,5500.0,12686.0,C,Y,BY_DIGITAL,2024-05-22T10:23:17
CD22669385,CD22669385TRNX20077C,FA8980394910053791,3900.0,,C,Y,BY_CARD,2024-05-22T13:03:57
BR80732930,BR80732930TRNX02027B,FA9474791299377091,34000.0,81434.0,C,N,BY_BRANCH,2024-05-22T17:38:43
BR77816125,BR77816125TRNX02027B,FA3792808706686762,8000.0,9059.0,C,N,BY_BRANCH,2024-05-22T18:09:21
BR19462442,BR19462442TRNX02027B,FA4400084254158803,7800.0,37929.0,C,N,BY_BRANCH,2024-05-22T21:22:39
